Order ID,Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
O2240,C45,P22,Home & Kitchen,280.75,5/31/2023
O2240,C45,P13,Clothing,193.92,5/31/2023
O2241,C459,P33,Books,61.01,9/15/2023
O2241,C459,P5,Electronics,141.61,9/15/2023
O2241,C459,P13,Clothing,187.89,9/15/2023
O2241,C459,P18,Clothing,84.97,9/15/2023
O2241,C459,P41,Sports,193.72,9/15/2023
O2241,C459,P14,Clothing,188.1,9/15/2023
O2242,C259,P18,Clothing,168.04,1/30/2023
O2242,C259,P27,Home & Kitchen,142.48,1/30/2023
O2243,C192,P4,Electronics,290.6,12/20/2023
O2243,C192,P50,Sports,84.56,12/20/2023
O2244,C500,P6,Electronics,301.37,3/3/2023
O2244,C500,P47,Sports,134.1,3/3/2023
O2244,C500,P4,Electronics,146.36,3/3/2023
O2245,C73,P32,Books,88.83,4/5/2023
O2245,C73,P2,Electronics,265.96,4/5/2023
O2245,C73,P11,Clothing,113.33,4/5/2023
O2245,C73,P32,Books,85.97,4/5/2023
O2245,C73,P45,Sports,329.41,4/5/2023
O2246,C321,P33,Books,17.26,6/14/2023
O2246,C321,P28,Home & Kitchen,185.29,6/14/2023
O2246,C321,P40,Books,89.96,6/14/2023
O2247,C493,P19,Clothing,168.33,1/25/2023
O2248,C465,P17,Clothing,181.94,1/16/2023
O2249,C455,P6,Electronics,210.55,6/9/2023
O2249,C455,P20,Clothing,177.28,6/9/2023
O2249,C455,P30,Home & Kitchen,191.51,6/9/2023
O2249,C455,P13,Clothing,145.11,6/9/2023
O2249,C455,P17,Clothing,64.58,6/9/2023
O2249,C455,P4,Electronics,245.48,6/9/2023
O2250,C82,P27,Home & Kitchen,92.7,11/20/2023
O2250,C82,P31,Books,59.68,11/20/2023
O2250,C82,P1,Electronics,395.6,11/20/2023
O2250,C82,P42,Sports,307.12,11/20/2023
O2251,C20,P32,Books,53.64,5/29/2023
O2251,C20,P32,Books,92.42,5/29/2023
O2252,C116,P29,Home & Kitchen,152.59,8/2/2023
O2252,C116,P20,Clothing,136.16,8/2/2023
O2252,C116,P31,Books,60.37,8/2/2023
O2252,C116,P4,Electronics,232.62,8/2/2023
O2252,C116,P14,Clothing,152.25,8/2/2023
O2253,C192,P38,Books,66.84,2/27/2023
O2254,C326,P34,Books,98.76,8/30/2023
O2254,C326,P46,Sports,94.21,8/30/2023
O2254,C326,P41,Sports,266.97,8/30/2023
O2254,C326,P5,Electronics,259.69,8/30/2023
O2254,C326,P14,Clothing,89.97,8/30/2023
O2255,C322,P27,Home & Kitchen,293.66,9/5/2023
O2255,C322,P19,Clothing,194.03,9/5/2023
O2255,C322,P16,Clothing,115.64,9/5/2023
O2255,C322,P5,Electronics,474.88,9/5/2023
O2255,C322,P29,Home & Kitchen,38.36,9/5/2023
O2255,C322,P32,Books,42.21,9/5/2023
O2256,C110,P16,Clothing,135.94,6/11/2023
O2257,C206,P42,Sports,92.82,12/20/2023
O2257,C206,P35,Books,53.44,12/20/2023
O2257,C206,P45,Sports,153.05,12/20/2023
O2257,C206,P35,Books,76.78,12/20/2023
O2257,C206,P14,Clothing,67.7,12/20/2023
O2258,C202,P40,Books,81.76,10/2/2023
O2258,C202,P29,Home & Kitchen,274.01,10/2/2023
O2259,C97,P36,Books,71.62,1/9/2023
O2259,C97,P28,Home & Kitchen,206.64,1/9/2023
O2259,C97,P6,Electronics,249.46,1/9/2023
O2259,C97,P49,Sports,129.31,1/9/2023
O2259,C97,P37,Books,63.35,1/9/2023
O2260,C117,P6,Electronics,267,8/13/2023
O2260,C117,P20,Clothing,186.19,8/13/2023
O2260,C117,P9,Electronics,153.75,8/13/2023
O2261,C362,P39,Books,63.16,10/29/2023
O2261,C362,P50,Sports,383.08,10/29/2023
O2261,C362,P35,Books,55.71,10/29/2023
O2261,C362,P30,Home & Kitchen,147.99,10/29/2023
O2262,C50,P13,Clothing,86.55,10/19/2023
O2262,C50,P3,Electronics,126.12,10/19/2023
O2262,C50,P11,Clothing,71.96,10/19/2023
O2262,C50,P2,Electronics,305.94,10/19/2023
O2262,C50,P32,Books,46.03,10/19/2023
O2262,C50,P10,Electronics,318.42,10/19/2023
O2263,C301,P7,Electronics,265.7,4/14/2023
O2263,C301,P7,Electronics,380.55,4/14/2023
O2263,C301,P20,Clothing,78.08,4/14/2023
O2263,C301,P25,Home & Kitchen,139.08,4/14/2023
O2263,C301,P24,Home & Kitchen,113.04,4/14/2023
O2263,C301,P9,Electronics,444.96,4/14/2023
O2264,C204,P28,Home & Kitchen,167.11,1/16/2023
O2264,C204,P24,Home & Kitchen,98.51,1/16/2023
O2264,C204,P29,Home & Kitchen,135.65,1/16/2023
O2264,C204,P47,Sports,208.65,1/16/2023
O2265,C219,P10,Electronics,310.74,5/6/2023
O2265,C219,P46,Sports,279.9,5/6/2023
O2265,C219,P30,Home & Kitchen,269.27,5/6/2023
O2265,C219,P45,Sports,218.64,5/6/2023
O2265,C219,P10,Electronics,356.27,5/6/2023
O2265,C219,P28,Home & Kitchen,65.53,5/6/2023
O2266,C28,P17,Clothing,171.07,5/5/2023
O2266,C28,P42,Sports,232.13,5/5/2023
O2266,C28,P12,Clothing,161.06,5/5/2023
O2266,C28,P27,Home & Kitchen,185.07,5/5/2023
O2267,C112,P41,Sports,132.58,9/2/2023
O2267,C112,P30,Home & Kitchen,109.62,9/2/2023
O2267,C112,P32,Books,71.27,9/2/2023
O2267,C112,P27,Home & Kitchen,88.96,9/2/2023
O2267,C112,P9,Electronics,303.4,9/2/2023
O2268,C331,P43,Sports,250.54,3/15/2023
O2268,C331,P32,Books,87.52,3/15/2023
O2268,C331,P25,Home & Kitchen,287.94,3/15/2023
O2268,C331,P45,Sports,332.84,3/15/2023
O2268,C331,P36,Books,28.61,3/15/2023
O2268,C331,P28,Home & Kitchen,210.7,3/15/2023
O2269,C480,P33,Books,15.47,4/2/2023
O2269,C480,P18,Clothing,130.58,4/2/2023
O2269,C480,P46,Sports,161.39,4/2/2023
O2269,C480,P45,Sports,212.37,4/2/2023
O2270,C126,P35,Books,65.41,4/16/2023
O2270,C126,P47,Sports,188.56,4/16/2023
O2270,C126,P23,Home & Kitchen,272.44,4/16/2023
O2270,C126,P14,Clothing,195.47,4/16/2023
O2270,C126,P10,Electronics,417.77,4/16/2023
O2270,C126,P29,Home & Kitchen,145.41,4/16/2023
O2271,C85,P18,Clothing,112.83,1/9/2023
O2271,C85,P30,Home & Kitchen,90.55,1/9/2023
O2271,C85,P46,Sports,174.18,1/9/2023
O2271,C85,P41,Sports,292.37,1/9/2023
O2271,C85,P39,Books,85.97,1/9/2023
O2272,C328,P29,Home & Kitchen,284.34,4/16/2023
O2272,C328,P37,Books,65.98,4/16/2023
O2272,C328,P32,Books,45.72,4/16/2023
O2273,C176,P25,Home & Kitchen,226.52,1/19/2023
O2273,C176,P45,Sports,302.81,1/19/2023
O2274,C252,P2,Electronics,219.74,5/28/2023
O2274,C252,P20,Clothing,169.23,5/28/2023
O2274,C252,P26,Home & Kitchen,133.63,5/28/2023
O2274,C252,P44,Sports,330.5,5/28/2023
O2274,C252,P18,Clothing,107.16,5/28/2023
O2274,C252,P49,Sports,354.4,5/28/2023
O2275,C293,P31,Books,27.38,4/17/2023
O2275,C293,P44,Sports,203.14,4/17/2023
O2276,C6,P28,Home & Kitchen,261.59,3/19/2023
O2276,C6,P16,Clothing,139.67,3/19/2023
O2276,C6,P23,Home & Kitchen,46.87,3/19/2023
O2276,C6,P12,Clothing,91.41,3/19/2023
O2276,C6,P1,Electronics,403.87,3/19/2023
O2276,C6,P1,Electronics,449.59,3/19/2023
O2277,C298,P17,Clothing,178.34,3/1/2023
O2277,C298,P8,Electronics,260.85,3/1/2023
O2277,C298,P34,Books,76.37,3/1/2023
O2277,C298,P3,Electronics,305.01,3/1/2023
O2277,C298,P44,Sports,168.03,3/1/2023
O2277,C298,P1,Electronics,143.32,3/1/2023
O2278,C471,P19,Clothing,144.24,6/10/2023
O2279,C398,P2,Electronics,370.03,6/15/2023
O2279,C398,P36,Books,55.04,6/15/2023
O2280,C351,P12,Clothing,92.71,5/30/2023
O2281,C30,P33,Books,37.4,4/6/2023
O2281,C30,P16,Clothing,97.3,4/6/2023
O2282,C187,P33,Books,11.22,10/12/2023
O2282,C187,P34,Books,28.32,10/12/2023
O2282,C187,P50,Sports,151.63,10/12/2023
O2282,C187,P45,Sports,196.64,10/12/2023
O2282,C187,P3,Electronics,442.65,10/12/2023
O2282,C187,P30,Home & Kitchen,50.48,10/12/2023
O2283,C377,P35,Books,20.34,8/14/2023
O2283,C377,P4,Electronics,352.83,8/14/2023
O2284,C385,P6,Electronics,357.71,12/16/2023
O2285,C11,P37,Books,31.76,4/26/2023
O2285,C11,P44,Sports,170.47,4/26/2023
O2285,C11,P24,Home & Kitchen,245.36,4/26/2023
O2286,C119,P35,Books,45.54,3/20/2023
O2286,C119,P8,Electronics,461.01,3/20/2023
O2287,C31,P18,Clothing,157.39,6/2/2023
O2288,C235,P49,Sports,118.52,2/26/2023
O2288,C235,P1,Electronics,109.63,2/26/2023
O2288,C235,P46,Sports,397.86,2/26/2023
O2289,C193,P7,Electronics,340.88,5/11/2023
O2289,C193,P18,Clothing,190.19,5/11/2023
O2290,C6,P31,Books,38.19,5/23/2023
O2290,C6,P38,Books,16.5,5/23/2023
O2290,C6,P19,Clothing,57.87,5/23/2023
O2290,C6,P49,Sports,297.02,5/23/2023
O2290,C6,P23,Home & Kitchen,109.53,5/23/2023
O2290,C6,P43,Sports,187.63,5/23/2023
O2291,C154,P13,Clothing,127.96,4/9/2023
O2292,C500,P20,Clothing,187.19,2/20/2023
O2292,C500,P33,Books,78.24,2/20/2023
O2292,C500,P13,Clothing,72.44,2/20/2023
O2292,C500,P12,Clothing,71.49,2/20/2023
O2292,C500,P21,Home & Kitchen,143.24,2/20/2023
O2292,C500,P27,Home & Kitchen,223.18,2/20/2023
O2293,C285,P41,Sports,326.98,6/13/2023
O2293,C285,P30,Home & Kitchen,186.5,6/13/2023
O2293,C285,P10,Electronics,321.39,6/13/2023
O2294,C313,P1,Electronics,423.78,8/14/2023
O2295,C84,P41,Sports,237.73,2/7/2023
O2295,C84,P2,Electronics,181.17,2/7/2023
O2295,C84,P43,Sports,260.05,2/7/2023
O2295,C84,P38,Books,53.18,2/7/2023
O2295,C84,P21,Home & Kitchen,241.03,2/7/2023
O2296,C5,P6,Electronics,223.22,2/17/2023
O2296,C5,P5,Electronics,332.09,2/17/2023
O2296,C5,P16,Clothing,190.85,2/17/2023
O2297,C153,P41,Sports,322.91,1/4/2023
O2297,C153,P29,Home & Kitchen,141.85,1/4/2023
O2297,C153,P31,Books,45.16,1/4/2023
O2298,C75,P30,Home & Kitchen,199.4,1/23/2023
O2298,C75,P27,Home & Kitchen,60.78,1/23/2023
O2299,C412,P48,Sports,179.47,4/14/2023
O2299,C412,P23,Home & Kitchen,156.34,4/14/2023
O2299,C412,P32,Books,59.15,4/14/2023
O2300,C303,P7,Electronics,191.24,4/19/2023
O2300,C303,P8,Electronics,178.43,4/19/2023
O2300,C303,P48,Sports,220.09,4/19/2023
O2300,C303,P20,Clothing,172.22,4/19/2023
O2301,C181,P36,Books,15.35,4/14/2023
O2301,C181,P36,Books,41.81,4/14/2023
O2302,C201,P28,Home & Kitchen,35.61,7/1/2023
O2302,C201,P8,Electronics,488.27,7/1/2023
O2302,C201,P31,Books,27.41,7/1/2023
O2303,C163,P44,Sports,139.81,9/6/2023
O2304,C339,P12,Clothing,189.37,3/20/2023
O2304,C339,P49,Sports,211.87,3/20/2023
O2304,C339,P38,Books,72.69,3/20/2023
O2305,C294,P15,Clothing,89.17,9/17/2023
O2306,C142,P8,Electronics,191.43,7/11/2023
O2307,C250,P9,Electronics,412.05,5/12/2023
O2307,C250,P34,Books,43.94,5/12/2023
O2307,C250,P42,Sports,297.88,5/12/2023
O2307,C250,P29,Home & Kitchen,275.27,5/12/2023
O2307,C250,P12,Clothing,161.28,5/12/2023
O2307,C250,P20,Clothing,79.1,5/12/2023
O2308,C391,P7,Electronics,335.89,12/29/2023
O2308,C391,P16,Clothing,53.05,12/29/2023
O2308,C391,P25,Home & Kitchen,38.63,12/29/2023
O2308,C391,P32,Books,77.46,12/29/2023
O2309,C319,P9,Electronics,218.31,9/21/2023
O2310,C80,P6,Electronics,429.79,1/9/2023
O2310,C80,P22,Home & Kitchen,135.64,1/9/2023
O2310,C80,P1,Electronics,420.97,1/9/2023
O2311,C224,P37,Books,74.24,8/18/2023
O2312,C345,P17,Clothing,179.41,4/11/2023
O2312,C345,P27,Home & Kitchen,118.51,4/11/2023
O2312,C345,P23,Home & Kitchen,194.11,4/11/2023
O2312,C345,P16,Clothing,116.96,4/11/2023
O2312,C345,P36,Books,74.87,4/11/2023
O2313,C250,P3,Electronics,407.01,7/29/2023
O2313,C250,P14,Clothing,187.5,7/29/2023
O2313,C250,P42,Sports,132.32,7/29/2023
O2313,C250,P20,Clothing,100.75,7/29/2023
O2314,C386,P4,Electronics,140.62,6/5/2023
O2314,C386,P1,Electronics,390.44,6/5/2023
O2314,C386,P34,Books,98.29,6/5/2023
O2314,C386,P18,Clothing,128.68,6/5/2023
O2314,C386,P46,Sports,377.54,6/5/2023
O2314,C386,P20,Clothing,80.73,6/5/2023
O2315,C384,P2,Electronics,455.04,2/17/2023
O2316,C400,P32,Books,57.15,7/15/2023
O2316,C400,P48,Sports,292.86,7/15/2023
O2316,C400,P1,Electronics,311.64,7/15/2023
O2317,C452,P8,Electronics,476.11,12/5/2023
O2317,C452,P7,Electronics,328.85,12/5/2023
O2317,C452,P43,Sports,226.18,12/5/2023
O2317,C452,P3,Electronics,382.5,12/5/2023
O2318,C183,P24,Home & Kitchen,203.89,7/7/2023
O2318,C183,P2,Electronics,377.43,7/7/2023
O2318,C183,P9,Electronics,415.88,7/7/2023
O2319,C49,P2,Electronics,261.05,6/22/2023
O2319,C49,P4,Electronics,421.07,6/22/2023
O2319,C49,P16,Clothing,70.44,6/22/2023
O2319,C49,P3,Electronics,155.26,6/22/2023
O2320,C112,P48,Sports,282.99,10/3/2023
O2321,C479,P1,Electronics,456.56,7/9/2023
O2322,C5,P50,Sports,127.9,8/28/2023
O2322,C5,P25,Home & Kitchen,138.21,8/28/2023
O2322,C5,P1,Electronics,103.78,8/28/2023
O2322,C5,P12,Clothing,72.31,8/28/2023
O2322,C5,P26,Home & Kitchen,113.23,8/28/2023
O2322,C5,P21,Home & Kitchen,271.35,8/28/2023
O2323,C323,P15,Clothing,52.18,2/9/2023
O2323,C323,P6,Electronics,284.83,2/9/2023
O2323,C323,P28,Home & Kitchen,266.23,2/9/2023
O2323,C323,P6,Electronics,251.49,2/9/2023
O2324,C176,P2,Electronics,316,6/27/2023
O2324,C176,P13,Clothing,131.25,6/27/2023
O2324,C176,P23,Home & Kitchen,202.08,6/27/2023
O2325,C398,P20,Clothing,82.8,4/29/2023
O2325,C398,P7,Electronics,300.88,4/29/2023
O2325,C398,P26,Home & Kitchen,113.86,4/29/2023
O2326,C330,P24,Home & Kitchen,152.1,2/17/2023
O2327,C429,P47,Sports,162.18,9/11/2023
O2327,C429,P33,Books,49.11,9/11/2023
O2327,C429,P36,Books,39.25,9/11/2023
O2327,C429,P46,Sports,314.17,9/11/2023
O2327,C429,P35,Books,80.76,9/11/2023
O2328,C72,P10,Electronics,140.01,3/25/2023
O2328,C72,P17,Clothing,199.3,3/25/2023
O2328,C72,P30,Home & Kitchen,158.35,3/25/2023
O2328,C72,P11,Clothing,54.07,3/25/2023
O2329,C60,P29,Home & Kitchen,177.94,7/11/2023
O2329,C60,P29,Home & Kitchen,142.79,7/11/2023
O2329,C60,P38,Books,18,7/11/2023
O2329,C60,P1,Electronics,370.3,7/11/2023
O2329,C60,P11,Clothing,58.1,7/11/2023
O2329,C60,P11,Clothing,153.34,7/11/2023
O2330,C303,P17,Clothing,147.67,3/21/2023
O2330,C303,P30,Home & Kitchen,57.61,3/21/2023
O2330,C303,P4,Electronics,400.65,3/21/2023
O2330,C303,P16,Clothing,88.97,3/21/2023
O2330,C303,P32,Books,20.27,3/21/2023
O2330,C303,P19,Clothing,128.06,3/21/2023
O2331,C217,P34,Books,11.52,2/5/2023
O2331,C217,P1,Electronics,201.75,2/5/2023
O2331,C217,P45,Sports,307.66,2/5/2023
O2332,C307,P10,Electronics,266.14,9/1/2023
O2332,C307,P19,Clothing,85.22,9/1/2023
O2332,C307,P10,Electronics,391.95,9/1/2023
O2332,C307,P6,Electronics,303.58,9/1/2023
O2333,C229,P40,Books,60.97,3/18/2023
O2333,C229,P44,Sports,147.23,3/18/2023
O2333,C229,P35,Books,80.05,3/18/2023
O2334,C283,P26,Home & Kitchen,150.83,1/7/2023
O2334,C283,P49,Sports,216.83,1/7/2023
O2334,C283,P35,Books,51.47,1/7/2023
O2334,C283,P12,Clothing,141.77,1/7/2023
O2334,C283,P47,Sports,267.91,1/7/2023
O2335,C415,P11,Clothing,80.26,6/3/2023
O2335,C415,P39,Books,40.18,6/3/2023
O2335,C415,P26,Home & Kitchen,251.14,6/3/2023
O2335,C415,P36,Books,35.43,6/3/2023
O2335,C415,P17,Clothing,144.85,6/3/2023
O2335,C415,P48,Sports,201.22,6/3/2023
O2336,C223,P6,Electronics,318.52,5/27/2023
O2336,C223,P8,Electronics,423.88,5/27/2023
O2336,C223,P17,Clothing,59.99,5/27/2023
O2336,C223,P6,Electronics,258.72,5/27/2023
O2337,C305,P26,Home & Kitchen,216.81,11/6/2023
O2337,C305,P38,Books,50.96,11/6/2023
O2337,C305,P37,Books,91.16,11/6/2023
O2337,C305,P4,Electronics,210.48,11/6/2023
O2337,C305,P13,Clothing,84.07,11/6/2023
O2338,C376,P31,Books,56.5,2/26/2023
O2338,C376,P11,Clothing,120.77,2/26/2023
O2338,C376,P28,Home & Kitchen,179.15,2/26/2023
O2338,C376,P30,Home & Kitchen,159.66,2/26/2023
O2338,C376,P35,Books,92.63,2/26/2023
O2339,C198,P49,Sports,312.58,3/3/2023
O2339,C198,P37,Books,16.19,3/3/2023
O2339,C198,P30,Home & Kitchen,80.98,3/3/2023
O2339,C198,P20,Clothing,138.37,3/3/2023
O2340,C130,P6,Electronics,363.53,2/7/2023
O2340,C130,P45,Sports,336.33,2/7/2023
O2340,C130,P37,Books,40.47,2/7/2023
O2340,C130,P6,Electronics,425.86,2/7/2023
O2340,C130,P3,Electronics,351.24,2/7/2023
O2341,C474,P19,Clothing,69.9,4/16/2023
O2341,C474,P10,Electronics,188.72,4/16/2023
O2341,C474,P4,Electronics,122.09,4/16/2023
O2341,C474,P10,Electronics,155.32,4/16/2023
O2341,C474,P23,Home & Kitchen,293.91,4/16/2023
O2342,C328,P6,Electronics,261.53,1/12/2023
O2342,C328,P13,Clothing,96.52,1/12/2023
O2342,C328,P26,Home & Kitchen,49.46,1/12/2023
O2342,C328,P1,Electronics,326.07,1/12/2023
O2343,C211,P37,Books,80.61,11/19/2023
O2343,C211,P48,Sports,233.2,11/19/2023
O2344,C128,P8,Electronics,378.84,4/6/2023
O2344,C128,P10,Electronics,154.14,4/6/2023
O2345,C185,P1,Electronics,362.53,8/22/2023
O2345,C185,P25,Home & Kitchen,263.12,8/22/2023
O2345,C185,P18,Clothing,168.76,8/22/2023
O2345,C185,P44,Sports,396.8,8/22/2023
O2345,C185,P42,Sports,114.83,8/22/2023
O2345,C185,P23,Home & Kitchen,269.13,8/22/2023
O2346,C237,P32,Books,16.01,9/6/2023
O2346,C237,P18,Clothing,197.19,9/6/2023
O2346,C237,P22,Home & Kitchen,193.72,9/6/2023
O2347,C328,P43,Sports,130.47,3/15/2023
O2348,C467,P39,Books,87.82,12/25/2023
O2348,C467,P15,Clothing,147.04,12/25/2023
O2348,C467,P13,Clothing,157.31,12/25/2023
O2348,C467,P39,Books,86.72,12/25/2023
O2348,C467,P46,Sports,149.41,12/25/2023
O2348,C467,P26,Home & Kitchen,71.86,12/25/2023
O2349,C327,P49,Sports,326.67,2/20/2023
O2349,C327,P5,Electronics,206.36,2/20/2023
O2349,C327,P22,Home & Kitchen,168.86,2/20/2023
O2349,C327,P18,Clothing,191.31,2/20/2023
O2350,C26,P27,Home & Kitchen,286.91,8/21/2023
O2350,C26,P24,Home & Kitchen,31.69,8/21/2023
O2350,C26,P28,Home & Kitchen,84.26,8/21/2023
O2351,C294,P40,Books,94.74,9/5/2023
O2351,C294,P4,Electronics,358.16,9/5/2023
O2352,C437,P22,Home & Kitchen,274.04,7/17/2023
O2352,C437,P34,Books,18.55,7/17/2023
O2352,C437,P50,Sports,318.25,7/17/2023
O2353,C92,P3,Electronics,423.19,8/31/2023
O2353,C92,P26,Home & Kitchen,74.06,8/31/2023
O2353,C92,P18,Clothing,151.89,8/31/2023
O2353,C92,P36,Books,55,8/31/2023
O2354,C250,P48,Sports,308.27,10/2/2023
O2354,C250,P40,Books,83.98,10/2/2023
O2354,C250,P42,Sports,367.75,10/2/2023
O2354,C250,P40,Books,97.45,10/2/2023
O2354,C250,P19,Clothing,145.37,10/2/2023
O2354,C250,P18,Clothing,156.18,10/2/2023
O2355,C98,P30,Home & Kitchen,220.71,10/18/2023
O2355,C98,P14,Clothing,65.72,10/18/2023
O2355,C98,P35,Books,41.28,10/18/2023
O2356,C243,P9,Electronics,462.37,2/25/2023
O2356,C243,P7,Electronics,238.78,2/25/2023
O2356,C243,P2,Electronics,379.97,2/25/2023
O2356,C243,P50,Sports,330.73,2/25/2023
O2356,C243,P23,Home & Kitchen,167.02,2/25/2023
O2356,C243,P19,Clothing,60.98,2/25/2023
O2357,C69,P18,Clothing,187.56,10/15/2023
O2357,C69,P17,Clothing,134.25,10/15/2023
O2357,C69,P31,Books,79.66,10/15/2023
O2357,C69,P9,Electronics,275.77,10/15/2023
O2357,C69,P17,Clothing,175.81,10/15/2023
O2358,C130,P5,Electronics,283.3,11/23/2023
O2358,C130,P1,Electronics,472.93,11/23/2023
O2358,C130,P46,Sports,340.47,11/23/2023
O2359,C247,P46,Sports,181.88,1/30/2023
O2359,C247,P25,Home & Kitchen,208.8,1/30/2023
O2359,C247,P44,Sports,244.56,1/30/2023
O2360,C389,P7,Electronics,423.65,12/7/2023
O2360,C389,P44,Sports,226.84,12/7/2023
O2360,C389,P23,Home & Kitchen,31.54,12/7/2023
O2360,C389,P33,Books,14.93,12/7/2023
O2360,C389,P28,Home & Kitchen,174.98,12/7/2023
O2361,C467,P10,Electronics,131.5,2/19/2023
O2361,C467,P32,Books,27.86,2/19/2023
O2361,C467,P20,Clothing,60.62,2/19/2023
O2362,C315,P23,Home & Kitchen,262.35,5/19/2023
O2362,C315,P19,Clothing,167.7,5/19/2023
O2362,C315,P47,Sports,326.1,5/19/2023
O2362,C315,P10,Electronics,103.72,5/19/2023
O2363,C140,P20,Clothing,120.06,4/17/2023
O2363,C140,P29,Home & Kitchen,82.86,4/17/2023
O2363,C140,P7,Electronics,347.58,4/17/2023
O2363,C140,P38,Books,33.13,4/17/2023
O2364,C413,P3,Electronics,338.39,2/22/2023
O2364,C413,P20,Clothing,57.43,2/22/2023
O2364,C413,P35,Books,13.37,2/22/2023
O2365,C192,P42,Sports,323.78,1/8/2023
O2365,C192,P25,Home & Kitchen,289.44,1/8/2023
O2365,C192,P4,Electronics,334.74,1/8/2023
O2365,C192,P37,Books,13.73,1/8/2023
O2365,C192,P10,Electronics,135.05,1/8/2023
O2366,C438,P30,Home & Kitchen,145.09,3/3/2023
O2366,C438,P37,Books,61.69,3/3/2023
O2366,C438,P28,Home & Kitchen,34.02,3/3/2023
O2366,C438,P30,Home & Kitchen,82.39,3/3/2023
O2366,C438,P24,Home & Kitchen,237.93,3/3/2023
O2366,C438,P2,Electronics,281.36,3/3/2023
O2367,C355,P12,Clothing,191.56,4/23/2023
O2367,C355,P34,Books,38.37,4/23/2023
O2367,C355,P23,Home & Kitchen,163.01,4/23/2023
O2367,C355,P1,Electronics,265.5,4/23/2023
O2368,C141,P15,Clothing,185.62,7/31/2023
O2368,C141,P35,Books,12.38,7/31/2023
O2368,C141,P32,Books,46.06,7/31/2023
O2368,C141,P30,Home & Kitchen,247.61,7/31/2023
O2368,C141,P15,Clothing,72.41,7/31/2023
O2369,C119,P2,Electronics,148.91,5/27/2023
O2369,C119,P41,Sports,360.38,5/27/2023
O2369,C119,P27,Home & Kitchen,63.95,5/27/2023
O2370,C16,P21,Home & Kitchen,82.66,7/10/2023
O2371,C474,P15,Clothing,118.79,1/7/2023
O2371,C474,P7,Electronics,380.69,1/7/2023
O2371,C474,P36,Books,79.76,1/7/2023
O2371,C474,P12,Clothing,117.23,1/7/2023
O2372,C225,P25,Home & Kitchen,253.5,8/30/2023
O2372,C225,P37,Books,92.06,8/30/2023
O2372,C225,P6,Electronics,458.83,8/30/2023
O2373,C161,P27,Home & Kitchen,270.98,12/9/2023
O2373,C161,P9,Electronics,333.45,12/9/2023
O2374,C45,P40,Books,37.02,9/5/2023
O2374,C45,P42,Sports,355.14,9/5/2023
O2374,C45,P21,Home & Kitchen,214.04,9/5/2023
O2374,C45,P12,Clothing,115.97,9/5/2023
O2374,C45,P45,Sports,99.44,9/5/2023
O2374,C45,P40,Books,67.81,9/5/2023
O2375,C350,P46,Sports,308.78,6/28/2023
O2375,C350,P17,Clothing,162.89,6/28/2023
O2376,C417,P38,Books,45.49,11/6/2023
O2376,C417,P33,Books,82.15,11/6/2023
O2376,C417,P38,Books,58.52,11/6/2023
O2376,C417,P11,Clothing,121.62,11/6/2023
O2377,C412,P31,Books,87.15,8/2/2023
O2377,C412,P21,Home & Kitchen,273.39,8/2/2023
O2378,C365,P6,Electronics,146.9,12/2/2023
O2378,C365,P12,Clothing,101.04,12/2/2023
O2379,C434,P7,Electronics,307.46,3/20/2023
O2379,C434,P48,Sports,160.24,3/20/2023
O2379,C434,P1,Electronics,385.8,3/20/2023
O2379,C434,P3,Electronics,296.02,3/20/2023
O2380,C90,P1,Electronics,105.17,12/16/2023
O2381,C20,P12,Clothing,198.35,8/9/2023
O2382,C62,P43,Sports,370.33,3/17/2023
O2382,C62,P35,Books,79.85,3/17/2023
O2382,C62,P2,Electronics,190.15,3/17/2023
O2383,C106,P49,Sports,222.58,9/1/2023
O2383,C106,P19,Clothing,65.79,9/1/2023
O2383,C106,P41,Sports,122.6,9/1/2023
O2383,C106,P31,Books,99.76,9/1/2023
O2383,C106,P46,Sports,142.55,9/1/2023
O2383,C106,P18,Clothing,107.25,9/1/2023
O2384,C215,P42,Sports,255.86,7/8/2023
O2385,C192,P1,Electronics,417.64,6/13/2023
O2386,C97,P7,Electronics,453.74,10/1/2023
O2386,C97,P23,Home & Kitchen,89.54,10/1/2023
O2386,C97,P28,Home & Kitchen,291.63,10/1/2023
O2387,C18,P17,Clothing,153.78,4/6/2023
O2387,C18,P7,Electronics,389.92,4/6/2023
O2387,C18,P22,Home & Kitchen,237.62,4/6/2023
O2387,C18,P34,Books,18.48,4/6/2023
O2388,C417,P49,Sports,371.47,5/19/2023
O2388,C417,P15,Clothing,192.54,5/19/2023
O2388,C417,P17,Clothing,134.23,5/19/2023
O2388,C417,P7,Electronics,476.87,5/19/2023
O2388,C417,P18,Clothing,183.47,5/19/2023
O2389,C358,P25,Home & Kitchen,163.98,6/1/2023
O2389,C358,P50,Sports,251.84,6/1/2023
O2390,C5,P2,Electronics,242.53,10/29/2023
O2390,C5,P10,Electronics,474.73,10/29/2023
O2390,C5,P37,Books,87.7,10/29/2023
O2390,C5,P50,Sports,386.9,10/29/2023
O2390,C5,P39,Books,36.94,10/29/2023
O2390,C5,P6,Electronics,235.48,10/29/2023
O2391,C329,P20,Clothing,135.94,5/28/2023
O2391,C329,P37,Books,79.5,5/28/2023
